N° ID;Plate-forme;N° prg;Latitude;Latitude (degré décimal);Longitude;Longitude  (degré décimal);Cap;Vitesse;Qualité loc.;Date de loc.;Altitude;Passage;Sat.;Frequence;Date Msg;Comp;Msg;> - 120 DB;Best level;Delta freq.;Long. 1;Lat. 1;Long. 2;Lat. 2;Loc idx;Nopc;Rayon d'erreur;Demi-grand axe;Demi-petit axe;Angle d'ellipse;GDOP;Nom du format;SENSOR #01;SENSOR #02;SENSOR #03;SENSOR #04;SENSOR #05;SENSOR #06;SENSOR #07;SENSOR #08;SENSOR #09;SENSOR #10;SENSOR #11;SENSOR #12;SENSOR #13;SENSOR #14;SENSOR #15;SENSOR #16;SENSOR #17;SENSOR #18;SENSOR #19;SENSOR #20;SENSOR #21;SENSOR #22;SENSOR #23;SENSOR #24;SENSOR #25;SENSOR #26;SENSOR #27;SENSOR #28;SENSOR #29;SENSOR #30;SENSOR #31
154182;;6145;"22° 22' 41""S";22,3780555556;"169° 02' 10""E";169,0361111111;;;1;2016/09/23 03:33:55;0.000;455;NP;401677127.94;2016/09/23 03:30:34;1;6;0;-124;677127.9;"169° 02' 10""E";"22° 22' 41""S";"169° 02' 10""E";"22° 22' 41""S";50;3;973;4353;217;98;461;FORMAT TEMPL. 31X8-A1 ;63;105;162;26;225;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 22' 41""S";22,3780555556;"169° 02' 10""E";169,0361111111;;;1;2016/09/23 03:33:55;0.000;455;NP;401677127.94;2016/09/23 03:31:21;1;6;0;-124;677127.9;"169° 02' 10""E";"22° 22' 41""S";"169° 02' 10""E";"22° 22' 41""S";50;3;973;4353;217;98;461;FORMAT TEMPL. 31X8-A1 ;17;118;210;26;226;00;56;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 22' 41""S";22,3780555556;"169° 02' 10""E";169,0361111111;;;1;2016/09/23 03:33:55;0.000;455;NP;401677127.94;2016/09/23 03:32:09;1;6;0;-124;677127.9;"169° 02' 10""E";"22° 22' 41""S";"169° 02' 10""E";"22° 22' 41""S";50;3;973;4353;217;98;461;FORMAT TEMPL. 31X8-A1 ;63;90;162;26;249;128;65;128;09;199;68;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 22' 41""S";22,3780555556;"169° 02' 10""E";169,0361111111;;;1;2016/09/23 03:33:55;0.000;455;NP;401677127.94;2016/09/23 03:37:23;1;6;0;-124;677127.9;"169° 02' 10""E";"22° 22' 41""S";"169° 02' 10""E";"22° 22' 41""S";50;3;973;4353;217;98;461;FORMAT TEMPL. 31X8-A1 ;17;69;210;26;210;00;120;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 22' 41""S";22,3780555556;"169° 02' 10""E";169,0361111111;;;1;2016/09/23 03:33:55;0.000;455;NP;401677127.94;2016/09/23 03:38:09;1;6;0;-124;677127.9;"169° 02' 10""E";"22° 22' 41""S";"169° 02' 10""E";"22° 22' 41""S";50;3;973;4353;217;98;461;FORMAT TEMPL. 31X8-A1 ;113;75;178;27;193;129;65;128;00;00;01;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 22' 21""S";22,3725;"169° 02' 10""E";169,0361111111;;;B;2016/09/23 05:15:33;0.000;0;NP;401677142.42;2016/09/23 05:15:33;1;1;0;-136;677142.4;"169° 02' 10""E";"22° 22' 21""S";"169° 02' 10""E";"22° 22' 21""S";8;3;6492;7632;5522;90;3799;FORMAT TEMPL. 31X8-A1 ;117;193;162;28;225;16;162;170;100;239;185;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 21' 41""S";22,3613888889;"169° 02' 36""E";169,0433333333;;;B;2016/09/23 05:31:34;0.000;0;SR;401677120.63;2016/09/23 05:31:35;1;1;0;-137;677120.6;"169° 02' 36""E";"22° 21' 41""S";"169° 02' 36""E";"22° 21' 41""S";6;3;5574;7568;4104;107;3766;FORMAT TEMPL. 31X8-A1 ;31;169;194;28;146;00;120;16;190;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 21' 17""S";22,3547222222;"169° 02' 28""E";169,0411111111;;;B;2016/09/23 07:08:44;0.000;0;SR;401677116.58;2016/09/23 07:08:44;1;1;0;-133;677116.6;"169° 02' 28""E";"22° 21' 17""S";"169° 02' 28""E";"22° 21' 17""S";8;3;6211;9556;4037;82;4693;FORMAT TEMPL. 31X8-A1 ;17;118;210;26;226;00;120;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 19' 06""S";22,3183333333;"169° 05' 31""E";169,0919444444;;;A;2016/09/23 07:43:05;0.000;91;NN;401677122.60;2016/09/23 07:42:20;1;3;0;-125;677122.6;"169° 05' 31""E";"22° 19' 06""S";"169° 05' 31""E";"22° 19' 06""S";8;3;1521;10264;225;54;1605;FORMAT TEMPL. 31X8-A1 ;187;218;82;110;59;00;125;127;41;148;83;107;206;141;102;221;138;144;49;01;46;88;52;205;00;218;94;224;48;00;00
154182;;6145;"22° 19' 06""S";22,3183333333;"169° 05' 31""E";169,0919444444;;;A;2016/09/23 07:43:05;0.000;91;NN;401677122.60;2016/09/23 07:43:06;1;3;0;-125;677122.6;"169° 05' 31""E";"22° 19' 06""S";"169° 05' 31""E";"22° 19' 06""S";8;3;1521;10264;225;54;1605;FORMAT TEMPL. 31X8-A1 ;18;53;194;24;201;36;59;200;212;79;54;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 19' 06""S";22,3183333333;"169° 05' 31""E";169,0919444444;;;A;2016/09/23 07:43:05;0.000;91;NN;401677122.60;2016/09/23 07:43:51;1;3;0;-125;677122.6;"169° 05' 31""E";"22° 19' 06""S";"169° 05' 31""E";"22° 19' 06""S";8;3;1521;10264;225;54;1605;FORMAT TEMPL. 31X8-A1 ;63;165;162;26;33;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 20' 04""S";22,3344444444;"169° 05' 26""E";169,0905555556;;;A;2016/09/23 07:50:56;0.000;280;NK;401677141.16;2016/09/23 07:48:35;1;3;0;-131;677141.2;"169° 05' 26""E";"22° 20' 04""S";"169° 05' 26""E";"22° 20' 04""S";6;3;407;585;283;154;444;FORMAT TEMPL. 31X8-A1 ;209;164;178;110;56;01;204;170;170;166;102;102;100;139;190;242;61;255;18;25;104;49;05;101;134;85;60;197;166;110;212
154182;;6145;"22° 20' 04""S";22,3344444444;"169° 05' 26""E";169,0905555556;;;A;2016/09/23 07:50:56;0.000;280;NK;401677141.16;2016/09/23 07:51:00;1;3;0;-131;677141.2;"169° 05' 26""E";"22° 20' 04""S";"169° 05' 26""E";"22° 20' 04""S";6;3;407;585;283;154;444;FORMAT TEMPL. 31X8-A1 ;50;181;178;25;97;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 20' 04""S";22,3344444444;"169° 05' 26""E";169,0905555556;;;A;2016/09/23 07:50:56;0.000;280;NK;401677141.16;2016/09/23 07:53:15;1;3;0;-131;677141.2;"169° 05' 26""E";"22° 20' 04""S";"169° 05' 26""E";"22° 20' 04""S";6;3;407;585;283;154;444;FORMAT TEMPL. 31X8-A1 ;31;238;165;42;90;05;174;55;139;154;84;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:20:27;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;62;164;162;25;113;128;97;144;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:21:13;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;30;210;18;25;114;00;247;144;111;60;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:22:00;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;50;181;178;25;97;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:22:45;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;31;222;194;29;34;00;120;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:23:30;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;180;157;114;110;87;64;79;62;65;101;138;33;196;46;178;170;227;228;100;101;78;192;80;160;162;135;149;124;79;49;14
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:25:03;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;31;237;194;29;18;00;120;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:26:03;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;61;227;162;29;01;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:27:51;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;49;208;178;28;241;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:28:36;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;31;207;194;28;242;00;120;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 49""S";22,2969444444;"169° 11' 50""E";169,1972222222;;;0;2016/09/23 10:28:36;0.000;534;MA;401677132.78;2016/09/23 10:29:21;1;10;0;-122;677132.8;"169° 11' 50""E";"22° 17' 49""S";"169° 11' 50""E";"22° 17' 49""S";58;3;1934;71796;52;77;2200;FORMAT TEMPL. 31X8-A1 ;61;193;162;28;225;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"21° 50' 43""S";21,8452777778;"169° 32' 23""E";169,5397222222;;;B;2016/09/24 04:58:21;0.000;0;NP;401677194.75;2016/09/24 04:58:21;1;1;0;-140;677194.8;"169° 32' 23""E";"21° 50' 43""S";"169° 32' 23""E";"21° 50' 43""S";0;2;9128;13285;6271;41;11062;FORMAT TEMPL. 31X8-A1 ;191;175;02;111;91;192;249;12;195;05;196;57;130;00;64;22;70;145;01;99;08;84;135;43;20;98;164;31;92;00;00
154182;;6145;"22° 23' 28""S";22,3911111111;"168° 58' 35""E";168,9763888889;;;Z;2016/09/24 06:38:21;0.000;332;SR;401677137.97;2016/09/24 06:35:46;1;5;0;-125;677138;"168° 58' 35""E";"22° 23' 28""S";"168° 58' 35""E";"22° 23' 28""S";38;2;3586;43333;296;104;778;FORMAT TEMPL. 31X8-A1 ;22;45;82;152;83;00;121;;;;;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 23' 28""S";22,3911111111;"168° 58' 35""E";168,9763888889;;;Z;2016/09/24 06:38:21;0.000;332;SR;401677137.97;2016/09/24 06:36:46;1;5;0;-125;677138;"168° 58' 35""E";"22° 23' 28""S";"168° 58' 35""E";"22° 23' 28""S";38;2;3586;43333;296;104;778;FORMAT TEMPL. 31X8-A1 ;61;107;162;28;65;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 23' 28""S";22,3911111111;"168° 58' 35""E";168,9763888889;;;Z;2016/09/24 06:38:21;0.000;332;SR;401677137.97;2016/09/24 06:37:41;1;5;0;-125;677138;"168° 58' 35""E";"22° 23' 28""S";"168° 58' 35""E";"22° 23' 28""S";38;2;3586;43333;296;104;778;FORMAT TEMPL. 31X8-A1 ;189;149;162;111;58;193;122;10;130;214;137;73;230;27;54;93;67;192;153;162;234;50;05;237;07;210;40;00;128;00;00
154182;;6145;"22° 23' 28""S";22,3911111111;"168° 58' 35""E";168,9763888889;;;Z;2016/09/24 06:38:21;0.000;332;SR;401677137.97;2016/09/24 06:40:16;1;5;0;-125;677138;"168° 58' 35""E";"22° 23' 28""S";"168° 58' 35""E";"22° 23' 28""S";38;2;3586;43333;296;104;778;FORMAT TEMPL. 31X8-A1 ;28;234;210;28;66;00;120;16;111;60;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 23' 28""S";22,3911111111;"168° 58' 35""E";168,9763888889;;;Z;2016/09/24 06:38:21;0.000;332;SR;401677137.97;2016/09/24 06:41:18;1;5;0;-125;677138;"168° 58' 35""E";"22° 23' 28""S";"168° 58' 35""E";"22° 23' 28""S";38;2;3586;43333;296;104;778;FORMAT TEMPL. 31X8-A1 ;49;28;178;28;49;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 22' 56""S";22,3822222222;"169° 00' 39""E";169,0108333333;;;B;2016/09/24 10:04:38;0.000;47;MA;401677134.69;2016/09/24 10:04:15;1;2;0;-122;677134.7;"169° 00' 39""E";"22° 22' 56""S";"169° 00' 39""E";"22° 22' 56""S";8;3;4672;51980;419;63;4850;FORMAT TEMPL. 31X8-A1 ;210;18;242;110;184;195;01;17;17;54;200;153;144;153;17;145;25;09;16;181;25;61;25;17;17;156;136;153;17;152;144
154182;;6145;"22° 22' 56""S";22,3822222222;"169° 00' 39""E";169,0108333333;;;B;2016/09/24 10:04:38;0.000;47;MA;401677134.69;2016/09/24 10:05:02;1;2;0;-122;677134.7;"169° 00' 39""E";"22° 22' 56""S";"169° 00' 39""E";"22° 22' 56""S";8;3;4672;51980;419;63;4850;FORMAT TEMPL. 31X8-A1 ;39;162;50;28;108;00;88;193;174;45;171;177;52;45;186;186;48;00;00;;;;;;;;;;;;
154182;;6145;"22° 17' 45""S";22,2958333333;"169° 03' 31""E";169,0586111111;;;3;2016/09/24 14:38:03;0.000;481;NP;401677135.28;2016/09/24 14:32:40;1;6;0;-134;677135.3;"169° 03' 31""E";"22° 17' 45""S";"169° 03' 31""E";"22° 17' 45""S";58;3;205;322;130;119;227;FORMAT TEMPL. 31X8-A1 ;31;154;194;28;162;00;120;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 45""S";22,2958333333;"169° 03' 31""E";169,0586111111;;;3;2016/09/24 14:38:03;0.000;481;NP;401677135.28;2016/09/24 14:33:26;1;6;0;-134;677135.3;"169° 03' 31""E";"22° 17' 45""S";"169° 03' 31""E";"22° 17' 45""S";58;3;205;322;130;119;227;FORMAT TEMPL. 31X8-A1 ;49;182;178;28;145;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 45""S";22,2958333333;"169° 03' 31""E";169,0586111111;;;3;2016/09/24 14:38:03;0.000;481;NP;401677135.28;2016/09/24 14:36:01;1;6;0;-134;677135.3;"169° 03' 31""E";"22° 17' 45""S";"169° 03' 31""E";"22° 17' 45""S";58;3;205;322;130;119;227;FORMAT TEMPL. 31X8-A1 ;31;169;194;28;146;00;120;16;188;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 45""S";22,2958333333;"169° 03' 31""E";169,0586111111;;;3;2016/09/24 14:38:03;0.000;481;NP;401677135.28;2016/09/24 14:36:57;1;6;0;-134;677135.3;"169° 03' 31""E";"22° 17' 45""S";"169° 03' 31""E";"22° 17' 45""S";58;3;205;322;130;119;227;FORMAT TEMPL. 31X8-A1 ;61;167;162;28;129;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 17' 45""S";22,2958333333;"169° 03' 31""E";169,0586111111;;;3;2016/09/24 14:38:03;0.000;481;NP;401677135.28;2016/09/24 14:38:34;1;6;0;-134;677135.3;"169° 03' 31""E";"22° 17' 45""S";"169° 03' 31""E";"22° 17' 45""S";58;3;205;322;130;119;227;FORMAT TEMPL. 31X8-A1 ;189;178;130;111;237;64;63;54;64;12;17;201;59;179;56;240;06;88;06;47;78;240;139;206;229;235;236;229;127;03;224
154182;;6145;"22° 17' 45""S";22,2958333333;"169° 03' 31""E";169,0586111111;;;3;2016/09/24 14:38:03;0.000;481;NP;401677135.28;2016/09/24 14:40:41;1;6;0;-134;677135.3;"169° 03' 31""E";"22° 17' 45""S";"169° 03' 31""E";"22° 17' 45""S";58;3;205;322;130;119;227;FORMAT TEMPL. 31X8-A1 ;63;88;162;28;113;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 16' 56""S";22,2822222222;"169° 02' 47""E";169,0463888889;;;B;2016/09/24 16:16:27;0.000;48;NP;401677142.74;2016/09/24 16:16:27;1;2;0;-132;677142.7;"169° 02' 47""E";"22° 16' 56""S";"169° 02' 47""E";"22° 16' 56""S";8;3;1609;4353;594;72;2741;FORMAT TEMPL. 31X8-A1 ;16;174;192;12;02;00;124;16;216;103;244;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 16' 56""S";22,2822222222;"169° 02' 47""E";169,0463888889;;;B;2016/09/24 16:16:27;0.000;48;NP;401677142.74;2016/09/24 16:17:15;1;2;0;-132;677142.7;"169° 02' 47""E";"22° 16' 56""S";"169° 02' 47""E";"22° 16' 56""S";8;3;1609;4353;594;72;2741;FORMAT TEMPL. 31X8-A1 ;51;60;178;27;113;128;65;128;00;00;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 16' 29""S";22,2747222222;"169° 02' 38""E";169,0438888889;;;B;2016/09/24 18:34:33;0.000;140;NK;401677136.62;2016/09/24 18:33:24;1;2;0;-126;677136.6;"169° 02' 38""E";"22° 16' 29""S";"169° 02' 38""E";"22° 16' 29""S";8;3;1532;56574;41;98;3915;FORMAT TEMPL. 31X8-A1 ;16;174;194;28;02;00;120;16;111;60;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 16' 29""S";22,2747222222;"169° 02' 38""E";169,0438888889;;;B;2016/09/24 18:34:33;0.000;140;NK;401677136.62;2016/09/24 18:35:44;1;2;0;-126;677136.6;"169° 02' 38""E";"22° 16' 29""S";"169° 02' 38""E";"22° 16' 29""S";8;3;1532;56574;41;98;3915;FORMAT TEMPL. 31X8-A1 ;18;189;194;27;114;00;120;16;111;60;00;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 16' 35""S";22,2763888889;"169° 02' 22""E";169,0394444444;;;B;2016/09/24 18:59:10;0.000;0;SR;401677145.32;2016/09/24 18:59:11;1;1;0;-130;677145.3;"169° 02' 22""E";"22° 16' 35""S";"169° 02' 22""E";"22° 16' 35""S";8;3;2492;6611;939;82;4656;FORMAT TEMPL. 31X8-A1 ;23;200;82;110;141;45;29;72;234;207;126;244;155;216;24;31;47;01;154;179;157;237;175;;;;;;;;
154182;;6145;"22° 22' 54""S";22,3816666667;"169° 04' 05""E";169,0680555556;;;A;2016/09/25 06:08:38;0.000;149;SR;401677134.34;2016/09/25 06:07:25;1;3;0;-128;677134.3;"169° 04' 05""E";"22° 22' 54""S";"169° 04' 05""E";"22° 22' 54""S";8;2;1502;18199;123;111;2250;FORMAT TEMPL. 31X8-A1 ;23;200;82;110;14;127;159;14;15;155;150;135;135;06;08;15;131;131;131;128;00;00;00;;;;;;;;
154182;;6145;"22° 22' 54""S";22,3816666667;"169° 04' 05""E";169,0680555556;;;A;2016/09/25 06:08:38;0.000;149;SR;401677134.34;2016/09/25 06:08:35;1;3;0;-128;677134.3;"169° 04' 05""E";"22° 22' 54""S";"169° 04' 05""E";"22° 22' 54""S";8;2;1502;18199;123;111;2250;FORMAT TEMPL. 31X8-A1 ;181;250;50;113;113;192;228;14;197;38;10;08;134;27;168;67;131;48;209;162;232;85;137;235;143;128;136;99;88;00;00
154182;;6145;"22° 22' 54""S";22,3816666667;"169° 04' 05""E";169,0680555556;;;A;2016/09/25 06:08:38;0.000;149;SR;401677134.34;2016/09/25 06:09:54;1;3;0;-128;677134.3;"169° 04' 05""E";"22° 22' 54""S";"169° 04' 05""E";"22° 22' 54""S";8;2;1502;18199;123;111;2250;FORMAT TEMPL. 31X8-A1 ;32;46;18;112;00;60;129;02;04;08;16;43;128;137;00;;;;;;;;;;;;;;;;
154182;;6145;"22° 23' 21""S";22,3891666667;"169° 04' 33""E";169,0758333333;;;B;2016/09/25 06:58:57;0.000;50;NK;401677136.40;2016/09/25 06:58:32;1;2;0;-127;677136.4;"169° 04' 33""E";"22° 23' 21""S";"169° 04' 33""E";"22° 23' 21""S";8;3;1139;5267;246;71;2386;FORMAT TEMPL. 31X8-A1 ;179;59;98;112;169;00;222;24;130;214;131;05;226;200;13;12;112;233;187;90;37;164;16;84;216;211;56;164;92;176;00
154182;;6145;"22° 23' 21""S";22,3891666667;"169° 04' 33""E";169,0758333333;;;B;2016/09/25 06:58:57;0.000;50;NK;401677136.40;2016/09/25 06:59:22;1;2;0;-127;677136.4;"169° 04' 33""E";"22° 23' 21""S";"169° 04' 33""E";"22° 23' 21""S";8;3;1139;5267;246;71;2386;FORMAT TEMPL. 31X8-A1 ;32;46;18;112;00;60;129;02;04;08;16;43;128;137;00;;;;;;;;;;;;;;;;
154182;;6145;"22° 23' 39""S";22,3941666667;"169° 04' 13""E";169,0702777778;;;B;2016/09/25 10:36:40;0.000;0;MB;401677149.53;2016/09/25 10:36:40;1;1;0;-135;677149.5;"169° 04' 13""E";"22° 23' 39""S";"169° 04' 13""E";"22° 23' 39""S";8;2;2226;3291;1506;69;5728;FORMAT TEMPL. 31X8-A1 ;179;237;19;111;81;64;159;08;130;54;200;192;36;04;36;37;01;160;06;00;44;124;131;236;132;67;96;154;54;144;180
154182;;6145;"22° 22' 17""S";22,3713888889;"168° 58' 40""E";168,9777777778;;;1;2016/09/25 14:26:13;0.000;405;NP;401677138.34;2016/09/25 14:23:09;1;7;0;-133;677138.3;"168° 58' 40""E";"22° 22' 17""S";"168° 58' 40""E";"22° 22' 17""S";48;3;959;1026;896;133;264;FORMAT TEMPL. 31X8-A1 ;32;46;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154182;;6145;"22° 22' 17""S";22,3713888889;"168° 58' 40""E";168,9777777778;;;1;2016/09/25 14:26:13;0.000;405;NP;401677138.34;2016/09/25 14:23:55;1;7;0;-133;677138.3;"168° 58' 40""E";"22° 22' 17""S";"168° 58' 40""E";"22° 22' 17""S";48;3;959;1026;896;133;264;FORMAT TEMPL. 31X8-A1 ;18;39;02;112;14;127;151;11;152;156;36;149;71;192;150;220;180;193;43;;;;;;;;;;;;
154182;;6145;"22° 22' 17""S";22,3713888889;"168° 58' 40""E";168,9777777778;;;1;2016/09/25 14:26:13;0.000;405;NP;401677138.34;2016/09/25 14:24:43;1;7;0;-133;677138.3;"168° 58' 40""E";"22° 22' 17""S";"168° 58' 40""E";"22° 22' 17""S";48;3;959;1026;896;133;264;FORMAT TEMPL. 31X8-A1 ;176;41;02;110;138;129;234;52;130;22;09;112;22;13;178;65;143;33;93;114;152;97;57;03;101;208;218;09;25;00;00
154182;;6145;"22° 22' 17""S";22,3713888889;"168° 58' 40""E";168,9777777778;;;1;2016/09/25 14:26:13;0.000;405;NP;401677138.34;2016/09/25 14:25:29;1;7;0;-133;677138.3;"168° 58' 40""E";"22° 22' 17""S";"168° 58' 40""E";"22° 22' 17""S";48;3;959;1026;896;133;264;FORMAT TEMPL. 31X8-A1 ;45;245;194;110;12;00;00;128;128;128;128;128;128;128;216;127;131;128;00;;;;;;;;;;;;
154182;;6145;"22° 22' 17""S";22,3713888889;"168° 58' 40""E";168,9777777778;;;1;2016/09/25 14:26:13;0.000;405;NP;401677138.34;2016/09/25 14:26:16;1;7;0;-133;677138.3;"168° 58' 40""E";"22° 22' 17""S";"168° 58' 40""E";"22° 22' 17""S";48;3;959;1026;896;133;264;FORMAT TEMPL. 31X8-A1 ;23;200;82;110;14;127;159;14;15;155;150;135;135;06;08;15;131;131;131;128;00;00;00;;;;;;;;
154182;;6145;"22° 22' 17""S";22,3713888889;"168° 58' 40""E";168,9777777778;;;1;2016/09/25 14:26:13;0.000;405;NP;401677138.34;2016/09/25 14:27:05;1;7;0;-133;677138.3;"168° 58' 40""E";"22° 22' 17""S";"168° 58' 40""E";"22° 22' 17""S";48;3;959;1026;896;133;264;FORMAT TEMPL. 31X8-A1 ;217;141;02;110;137;00;44;72;68;00;10;24;89;04;08;69;09;14;140;251;136;123;191;06;251;99;176;139;255;81;188
